uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"4e09ba89-ce5a-4489-8aa8-e7a685ff2b7e","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41","4",,,,,"NEON.PLA.D16.ABBY.02509",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"c6ecb535-a547-4594-88c7-8da54208f43a","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41","4",,,,,"NEON.PLA.D16.ABBY.02508",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"882de469-a727-4cf1-a438-2ab6321c7e47","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02678",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"024dcb9d-d47e-4064-8eef-443a9e31151c","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41","4",,,,,"NEON.PLA.D16.ABBY.02511",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"41dda77d-118a-4ee9-8420-da6c9d51f8f8","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02671",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"5ab7114a-588e-41d3-a8ca-21b4ac0c3a38","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32","4",,,,,"NEON.PLA.D16.ABBY.02605",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"05314b82-bb3c-40e4-a28e-516fa7eaf6e8","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40","1",,,,,"NEON.PLA.D16.ABBY.01758",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"43896bed-e191-4234-9e42-32cd493bd2c9","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40","1",,,,,"NEON.PLA.D16.ABBY.01763",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"c843f953-d057-4b45-875f-802c866008a7","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41","4",,,,,"NEON.PLA.D16.ABBY.02513",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"62cd7f83-09b9-4de0-b62d-b213e7bc0aeb","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02679",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"3ea2883d-7851-475a-b006-07b40f6714f3","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41","4",,,,,"NEON.PLA.D16.ABBY.02512",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"506bffe1-d1c5-431b-a649-c7ff69d4fb52","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41",,"41",8.4,44.7,,"NEON.PLA.D16.ABBY.02662",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"ff61f1ec-cb0b-46af-ba90-b528b6d6e7ce","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02681",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"1ed305b7-9010-464c-ae1c-61aee72f2902","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41","1",,,,,"NEON.PLA.D16.ABBY.02506",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"37be3076-853c-471c-9634-1ca45ed9e945","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41","4",,,,,"NEON.PLA.D16.ABBY.01576",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"52108376-d2fe-4ded-864a-67701f768ef2","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40","3",,,,,"NEON.PLA.D16.ABBY.02913",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"8857d58c-4996-4418-995e-17d37f3b626b","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32","2",,,,,"NEON.PLA.D16.ABBY.02611",,,"NEON.DOC.000987vE","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"06677579-0157-42b3-b6ad-768e2b77ca70","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41","1",,,,,"NEON.PLA.D16.ABBY.01768",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"16a70e51-b89e-44dc-946f-e9c1ac2d34e3","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02668",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"af464f8d-d87e-4ba3-a485-9de319974681","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40",,"41",3.0,312.9,,"NEON.PLA.D16.ABBY.01765",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"05a858c4-e7c9-4962-9179-d2548f931c78","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41","1",,,,,"NEON.PLA.D16.ABBY.01715",,,"NEON.DOC.000987vE","MANE2","Mahonia nervosa (Pursh) Nutt.","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"df22a0d0-c9fe-4df9-b91e-8f346b403221","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40",,"41",6.1,277.2,,"NEON.PLA.D16.ABBY.01767",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"d8e531bc-7fd0-4eea-abc7-30057a7fbba1","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40","1",,,,,"NEON.PLA.D16.ABBY.01759",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"dcbc3cee-9d72-4bd3-9c76-4bca095c6313","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32","4",,,,,"NEON.PLA.D16.ABBY.02609",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"37b2234f-e8a2-46dd-aa8f-0b8dec3136d0","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41","1",,,,,"NEON.PLA.D16.ABBY.01727",,,"NEON.DOC.000987vE","MANE2","Mahonia nervosa (Pursh) Nutt.","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"203659e7-6409-41f1-8809-d931838bf820","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02676",,,"NEON.DOC.000987vE","RUSP","Rubus spectabilis Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"6deef07a-4607-40da-a185-2f22e62eb52f","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40",,"41",7.2,345.7,,"NEON.PLA.D16.ABBY.01501",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"corrected stemDistance from 7.9 to 7.2, according to datasheet","bveirra@battelleecology.org","vschmitt@battelleecology.org",
"e698833a-379b-4c27-a89e-46611babb7c2","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","1",,,,,"NEON.PLA.D16.ABBY.02697",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"469a964c-ab6b-46ad-a7b3-4effbaed7ec9","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","1",,,,,"NEON.PLA.D16.ABBY.02695",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"60427ad2-39f1-4812-989d-a74ccc64afeb","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32","4","51",12.8,179.8,,"NEON.PLA.D16.ABBY.02921",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"re-mapped 20171110 out","bveirra@battelleecology.org","vschmitt@battelleecology.org",
"465afc2c-6891-413b-87f1-d3c6af7eddb5","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","32","4",,,,,"NEON.PLA.D16.ABBY.02928",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"2ecb0c7f-7588-4064-a49f-b46364d22392","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32",,"31",12.4,88.5,,"NEON.PLA.D16.ABBY.02923",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"f1a21a67-0411-4513-85fe-bd0cab11feb0","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41","4",,,,,"NEON.PLA.D16.ABBY.02510",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"a85a3dea-5c15-4157-b4e3-400067126434","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32",,"31",14.2,83.8,,"NEON.PLA.D16.ABBY.02916",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"cc4ed05f-b543-4039-ad9a-00655c8a5778","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31",,"41",9.7,241.9,,"NEON.PLA.D16.ABBY.02664",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"a961f0e3-a21f-43da-a9b4-12118d727535","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32",,"41",2.6,154.8,,"NEON.PLA.D16.ABBY.02919",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"8ed79626-2f46-4b61-a486-40553670d11a","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","32",,"41",3.6,110.4,,"NEON.PLA.D16.ABBY.02540",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"jzemaitis@neoninc.org","sdoak@battelleecology.org",
"30de7373-368e-4115-95e0-b0619ec7e1d3","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41",,"41",14.0,37.3,,"NEON.PLA.D16.ABBY.02660",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"db6ec9d1-246e-4412-9c2f-6f2aa10bf03d","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41",,"41",8.1,60.7,,"NEON.PLA.D16.ABBY.02663",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"f67a266b-df8e-4311-8217-8e7b31300615","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41","4",,,,,"NEON.PLA.D16.ABBY.01717",,,"NEON.DOC.000987vE","MANE2","Mahonia nervosa (Pursh) Nutt.","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"5032fb3b-875f-4a26-89b6-34e2c9df4c7f","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32","4",,,,,"NEON.PLA.D16.ABBY.02606",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"083b6177-614f-4a40-8421-4c57c2e2fe44","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","1",,,,,"NEON.PLA.D16.ABBY.02693",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"2c0340fd-bf52-487b-86e1-cd8859ab3141","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02675",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"966cb873-fcbd-4efd-942c-74288ef2cda7","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","32","4",,,,,"NEON.PLA.D16.ABBY.02534",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"fd84a2b2-5360-4ee5-9ca2-6071f457b36a","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40","1",,,,,"NEON.PLA.D16.ABBY.01761",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"1ed2c102-25d7-49e0-a6e3-09196faaf091","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02680",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"f2a791f4-8ad9-42f1-951e-6c0266f56384","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41",,"41",3.1,26.1,,"NEON.PLA.D16.ABBY.01745",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"d0a8363a-3e82-4cc6-b8ce-2f9e0a220e95","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02667",,,"NEON.DOC.000987vE","RUSP","Rubus spectabilis Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"00bd5a4c-eeff-4473-8f05-64f607255d97","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41",,"41",4.3,42.8,,"NEON.PLA.D16.ABBY.02507",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"ccfb6145-b7c2-48aa-9644-a4cac59fc1b5","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41",,"41",6.3,68.7,,"NEON.PLA.D16.ABBY.02666",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"27a245ff-c262-442a-b6c1-e68f56e68bb6","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41","1",,,,,"NEON.PLA.D16.ABBY.02933",,,"NEON.DOC.000987vE","MANE2","Mahonia nervosa (Pursh) Nutt.","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"4b333611-5cdd-40df-b6ea-a279c89a85f1","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","32","2",,,,,"NEON.PLA.D16.ABBY.02530",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"922960fa-f07c-499d-ba4d-fdb10acff63f","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02677",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"241c38ae-6263-4d71-8f92-8cce42b31dbe","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41","4",,,,,"NEON.PLA.D16.ABBY.01740",,,"NEON.DOC.000987vE","MANE2","Mahonia nervosa (Pursh) Nutt.","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"f17c6824-58d2-473e-b5e1-2a74f45b6d59","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","32","4",,,,,"NEON.PLA.D16.ABBY.02531",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"d44c84a5-b016-4177-a782-b54f69c2e065","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32","4",,,,,"NEON.PLA.D16.ABBY.02603",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"cb2bf027-bae6-45ce-bd6c-34736812a630","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32",,"33",1.3,294.9,,"NEON.PLA.D16.ABBY.02917",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"re-map to verify if IN or OUT of plot (drop if actually out)","bveirra@battelleecology.org","vschmitt@battelleecology.org",
"fef8c7b9-9db5-47ee-8ea4-86cd542926ae","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","1",,,,,"NEON.PLA.D16.ABBY.02698",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"9457fe63-2f4c-42ef-965e-7208861a9c69","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41","4",,,,,"NEON.PLA.D16.ABBY.02929",,,"NEON.DOC.000987vE","MANE2","Mahonia nervosa (Pursh) Nutt.","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"05c19256-1bd3-4377-ab43-b65e18b94b36","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32",,"41",7.2,134.4,,"NEON.PLA.D16.ABBY.02915",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"dd06f8ed-3073-449b-a9a3-085709452204","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02669",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"e3793e16-5ab2-440b-b12b-b0dbbd755fed","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","41",,"41",10.2,47.5,,"NEON.PLA.D16.ABBY.01744",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"aa586999-744d-4436-bd14-fe904bcf0f57","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32","4",,,,,"NEON.PLA.D16.ABBY.02607",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"750363b2-bbeb-4cc8-8a70-e28fa097e220","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40",,"41",9.5,295.9,,"NEON.PLA.D16.ABBY.01756",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"df34a243-fc39-433e-8e56-894880a84f62","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","40",,"41",3.9,299.1,,"NEON.PLA.D16.ABBY.01757",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"corrected stemDistance from 3.0 to 3.9, according to datasheet","bveirra@battelleecology.org","vschmitt@battelleecology.org",
"61b59801-1140-4254-b3b0-47f4048af17e","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02672",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"299cfffd-e4b1-4d87-99e8-29c5ed4029f1","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31",,"41",10.0,244.5,,"NEON.PLA.D16.ABBY.02661",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"6454d131-6643-4d2a-a6e2-e2428d0d8c14","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32","4",,,,,"NEON.PLA.D16.ABBY.02608",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"a518358f-b12d-415c-bd4a-1b58e6bb2ebf","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02674",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"4bff56bb-7023-494b-8c0f-d9c809988efd","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4","41",10.4,221.1,,"NEON.PLA.D16.ABBY.02692",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"corrected stemAzimuth to 221.1 from 221.9, according to datasheet","bveirra@battelleecology.org","vschmitt@battelleecology.org",
"7e2521e7-0b83-4e83-b9ac-a3f9346f204d","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","31","4",,,,,"NEON.PLA.D16.ABBY.02673",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"8fe04262-b3db-4f0a-af3c-71a99b5920ff","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","32","4",,,,,"NEON.PLA.D16.ABBY.02533",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
"129fc11c-1771-4be7-91d3-8f1e589b3b22","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","32",,"41",6.3,102.8,,"NEON.PLA.D16.ABBY.02914",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"a212e998-90a7-4962-adaa-4580d54c8b3d","ABBY_016.basePlot.vst","2017-03-24","vst_ABBY_2016","D16","ABBY","ABBY_016","41",,"41",9.8,5.7,,"NEON.PLA.D16.ABBY.02656",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bveirra@battelleecology.org","vschmitt@battelleecology.org",
"d4a727af-b861-4aee-93d0-ad97214d5bbc","ABBY_008.basePlot.vst","2017-03-24","vst_ABBY_2017","D16","ABBY","ABBY_008","32","4",,,,,"NEON.PLA.D16.ABBY.02532",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"cordell@battelleecology.org","jschempf@battelleecology.org",
