"","taxonID","plotID","individualID","tempStemID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","dendrometerInstallationDate","initialGapMeasurementDate","initialBandStemDiameter","initialDendrometerGap","dendrometerHeight","dendrometerGap","dendrometerCondition","bandStemDiameter","remarks.x","recordedBy","measuredBy","dataQF","uid.y","namedLocation.y","date.y","eventID.y","domainID.y","siteID.y","plotID.y","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion.x","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.y","measuredBy.y","recordedBy.y","dataQF.y","status","c.w","tree.date","species","SpeciesJenkins","FIACode","FVSCode","PlantsSymbol","CommonName","ScientificName","allom.key","allom.name","allom.region","allom.model","d.stem.max","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","key.x","uid","namedLocation","date","domainID","siteID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","samplingImpractical","eventID","eventType","dataCollected","subplotsSampled","samplingProtocolVersion.y","targetTaxaPresent","woodyTargetTaxaPresent","nonWoodyTargetTaxaPresent","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks.y.y","l.date","l.project","key.y"
"177","PSMEM","ABBY_062","NEON.PLA.D16.ABBY.03387",NA,"ok","single bole tree","Live",12.6,130,"noChange",10.3,NA,NA,NA,4.2,3.8,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0002-4816-2610","0000-0003-2593-761X",NA,"cd2f3d88-b601-4061-9cd7-891e4dfc2446","ABBY_062.basePlot.vst","2018-07-26","vst_ABBY_2018","D16","ABBY","ABBY_062",39,NA,57,10.1,155.9,"","","","NEON.DOC.000987vG","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","klazarus@battelleecology.org","kwells@battelleecology.org",NA,1,4,2020-09-25,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_062_vst_ABBY_2020","d6adf231-ed45-4c9b-88de-dbdc6282aaa1","ABBY_062.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.763476,-122.328069,"WGS84",20.1,552250.39,5067988.12,"10N",342.2,0.2,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","39 | 41","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,25,"noneSelected",800,100,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_062_vst_ABBY_2020"
"178","PSMEM","ABBY_073","NEON.PLA.D16.ABBY.03586",1,"ok","single bole tree","Live",13.1,130,"noChange",7.9,NA,NA,NA,4,3.7,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0001-9713-5304","0000-0002-7203-5072",NA,"27cd94ee-df66-4ef6-ab43-fb8945d5c49b","ABBY_073.basePlot.vst","2019-10-28","vst_ABBY_2019","D16","ABBY","ABBY_073",23,NA,41,8.7,141.7,"map and tag","","","NEON.DOC.000987vH","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","0000-0001-8510-4041","0000-0003-2593-761X",NA,1,3.85,2020-09-25,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_073_vst_ABBY_2020","80f00bfb-76b5-448e-b0a5-bd28fb04583d","ABBY_073.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762944,-122.324601,"WGS84",20.1,552520.56,5067931.28,"10N",336.5,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","23 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,10,"noneSelected",800,40,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_073_vst_ABBY_2020"
"179","PSMEM","ABBY_061","NEON.PLA.D16.ABBY.00895",NA,"ok","single bole tree","Live",14.6,130,"noChange",10.3,NA,NA,NA,3.6,3.6,"Mostly shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0003-0562-3007","0000-0001-8510-4041",NA,"30884930-19a8-4a82-b782-bcca7ea0d3d4","ABBY_061.basePlot.vst","2016-10-25","vst_ABBY_2016","D16","ABBY","ABBY_061",21,NA,31,6.8,24,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","ndeweese@field-ops.org","edauria@battelleecology.org",NA,1,3.6,2020-09-23,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_061_vst_ABBY_2020","11747686-bb34-4a45-8b5c-ce1766d6d657","ABBY_061.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762451,-122.331158,"WGS84",20.1,552011.14,5067872.22,"10N",362.8,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_061_vst_ABBY_2020"
"180","PSMEM","ABBY_073","NEON.PLA.D16.ABBY.00054",1,"ok","single bole tree","Live",15.1,124,"noChange",11.1,NA,NA,NA,4.9,3.9,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0001-9521-413X","0000-0002-2759-254X",NA,"3db23db8-89f3-44c5-a14a-12540c13046f","ABBY_073.basePlot.vst","2016-10-12","vst_ABBY_2016","D16","ABBY","ABBY_073",39,1,39,2.6,1,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","wsalas@field-ops.org","bgorzek@field-ops.org",NA,1,4.4,2020-09-25,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_073_vst_ABBY_2020","80f00bfb-76b5-448e-b0a5-bd28fb04583d","ABBY_073.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762944,-122.324601,"WGS84",20.1,552520.56,5067931.28,"10N",336.5,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","23 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,10,"noneSelected",800,40,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_073_vst_ABBY_2020"
"181","PSMEM","ABBY_061","NEON.PLA.D16.ABBY.00721",NA,"ok","single bole tree","Live",12,130,"noChange",9.6,NA,NA,NA,4.2,3.4,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0003-0562-3007","0000-0001-8510-4041",NA,"88a6e6f0-8cf4-4490-aa23-2d5006e5d384","ABBY_061.basePlot.vst","2015-07-29","vst_ABBY_2015","D16","ABBY","ABBY_061",21,4,41,4.2,188.3,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","krian@neoninc.org","lwade@field-ops.org",NA,1,3.8,2020-09-23,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_061_vst_ABBY_2020","11747686-bb34-4a45-8b5c-ce1766d6d657","ABBY_061.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762451,-122.331158,"WGS84",20.1,552011.14,5067872.22,"10N",362.8,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_061_vst_ABBY_2020"
"182","PSMEM","ABBY_063","NEON.PLA.D16.ABBY.00407",1,"ok","single bole tree","Live",14.7,130,"noChange",11.2,NA,NA,NA,5.2,5,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0003-2593-761X","0000-0001-8510-4041",NA,"236ec60a-6e88-435a-b3a7-d9b9ce771a76","ABBY_063.basePlot.vst","2015-07-23","vst_ABBY_2015","D16","ABBY","ABBY_063",21,NA,21,19,85.8,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","krian@neoninc.org","kzias@field-ops.org",NA,1,5.1,2020-09-26,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_063_vst_ABBY_2020","c78fb7f0-87a1-4081-b325-ce1ef95399df","ABBY_063.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.760513,-122.330039,"WGS84",20.1,552099.96,5067657.64,"10N",362.2,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"nested WST reduced to 100 m^2 per RITM0027653. Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_063_vst_ABBY_2020"
"183","PSMEM","ABBY_063","NEON.PLA.D16.ABBY.00417",1,"ok","single bole tree","Live",11.9,130,"noChange",10.3,NA,NA,NA,4.2,3.8,"Mostly shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0003-2593-761X","0000-0001-8510-4041",NA,"ffd6522f-c6ea-48e5-be0b-dbd62dad8906","ABBY_063.basePlot.vst","2015-07-23","vst_ABBY_2015","D16","ABBY","ABBY_063",21,NA,21,19,71,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","krian@neoninc.org","kzias@field-ops.org",NA,1,4,2020-09-26,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_063_vst_ABBY_2020","c78fb7f0-87a1-4081-b325-ce1ef95399df","ABBY_063.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.760513,-122.330039,"WGS84",20.1,552099.96,5067657.64,"10N",362.2,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"nested WST reduced to 100 m^2 per RITM0027653. Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_063_vst_ABBY_2020"
"184","PSMEM","ABBY_061","NEON.PLA.D16.ABBY.00714",NA,"ok","single bole tree","Live",13.2,130,"noChange",9.9,NA,NA,NA,4,3.8,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0003-0562-3007","0000-0001-8510-4041",NA,"2a9073a1-e124-4cd3-85f3-084c291187e2","ABBY_061.basePlot.vst","2019-10-22","vst_ABBY_2019","D16","ABBY","ABBY_061",21,1,31,1.4,243.6,"map and tag","","","NEON.DOC.000987vH","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","0000-0001-8397-9370","0000-0001-9932-2330",NA,1,3.9,2020-09-23,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_061_vst_ABBY_2020","11747686-bb34-4a45-8b5c-ce1766d6d657","ABBY_061.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762451,-122.331158,"WGS84",20.1,552011.14,5067872.22,"10N",362.8,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_061_vst_ABBY_2020"
"185","PSMEM","ABBY_070","NEON.PLA.D16.ABBY.03371",NA,"ok","single bole tree","Live",15.2,140,"noChange",10.6,NA,NA,NA,4.5,4.3,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0002-7203-5072","0000-0003-0562-3007",NA,"f2a50115-bca5-4d8c-8a6f-4a0f50951842","ABBY_070.basePlot.vst","2018-07-31","vst_ABBY_2018","D16","ABBY","ABBY_070",39,NA,41,6.2,319.5,"","","","NEON.DOC.000987vG","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","klazarus@battelleecology.org","ccordell@battelleecology.org",NA,1,4.4,2020-09-23,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_070_vst_ABBY_2020","8b88ad30-ba5a-4e07-ac8d-2be764c6c3e0","ABBY_070.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.761334,-122.330793,"WGS84",20.1,552040.56,5067748.36,"10N",363.1,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_070_vst_ABBY_2020"
"186","PSMEM","ABBY_063","NEON.PLA.D16.ABBY.00429",1,"ok","single bole tree","Live",16.9,130,"noChange",10.5,NA,NA,NA,5.6,5.2,"Full sun","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0003-2593-761X","0000-0001-8510-4041",NA,"e18ac03b-70b0-4c2a-957f-f43fd2dd2aa1","ABBY_063.basePlot.vst","2015-07-23","vst_ABBY_2015","D16","ABBY","ABBY_063",39,NA,39,16.9,75.2,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","krian@neoninc.org","kzias@field-ops.org",NA,1,5.4,2020-09-26,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_063_vst_ABBY_2020","c78fb7f0-87a1-4081-b325-ce1ef95399df","ABBY_063.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.760513,-122.330039,"WGS84",20.1,552099.96,5067657.64,"10N",362.2,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"nested WST reduced to 100 m^2 per RITM0027653. Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_063_vst_ABBY_2020"
"187","PSMEM","ABBY_061","NEON.PLA.D16.ABBY.03758",NA,"ok","single bole tree","Live",14.3,130,"noChange",8.6,NA,NA,NA,5.1,4.7,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0002-7203-5072","0000-0001-9521-413X",NA,"f4df6b97-597a-42ed-b369-a653425afc9f","ABBY_061.basePlot.vst","2018-07-31","vst_ABBY_2018","D16","ABBY","ABBY_061",21,NA,31,4,333,"","","","NEON.DOC.000987vG","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","Jzemaitis@battelleecology.org","ccordell@battelleecology.org",NA,1,4.9,2020-09-23,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_061_vst_ABBY_2020","11747686-bb34-4a45-8b5c-ce1766d6d657","ABBY_061.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762451,-122.331158,"WGS84",20.1,552011.14,5067872.22,"10N",362.8,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_061_vst_ABBY_2020"
"188","PSMEM","ABBY_073","NEON.PLA.D16.ABBY.00030",1,"ok","single bole tree","Standing dead",136,130,"noChange",2.1,NA,NA,NA,1.3,1.3,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0001-9713-5304","0000-0002-7203-5072",NA,"d7d922de-00a3-406c-a9f3-03b38de02252","ABBY_073.basePlot.vst","2016-10-12","vst_ABBY_2016","D16","ABBY","ABBY_073",23,4,25,16.4,352.6,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","wsalas@field-ops.org","bgorzek@field-ops.org",NA,0,1.3,2020-09-25,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_073_vst_ABBY_2020","80f00bfb-76b5-448e-b0a5-bd28fb04583d","ABBY_073.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762944,-122.324601,"WGS84",20.1,552520.56,5067931.28,"10N",336.5,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","23 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,10,"noneSelected",800,40,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_073_vst_ABBY_2020"
"189","PSMEM","ABBY_062","NEON.PLA.D16.ABBY.00761",NA,"ok","single bole tree","Live",11.2,130,"noChange",8.3,NA,NA,NA,3.9,3.5,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0002-0205-7735","0000-0003-0562-3007",NA,"f407762e-354e-4c8e-8ea6-57496e8e1b5d","ABBY_062.basePlot.vst","2019-11-06","vst_ABBY_2019","D16","ABBY","ABBY_062",41,4,61,5.5,221.7,"map and tag","","","NEON.DOC.000987vH","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","0000-0001-8510-4041","0000-0002-4400-4199",NA,1,3.7,2020-09-25,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_062_vst_ABBY_2020","d6adf231-ed45-4c9b-88de-dbdc6282aaa1","ABBY_062.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.763476,-122.328069,"WGS84",20.1,552250.39,5067988.12,"10N",342.2,0.2,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","39 | 41","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,25,"noneSelected",800,100,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_062_vst_ABBY_2020"
"190","PSMEM","ABBY_073","NEON.PLA.D16.ABBY.01837",1,"ok","single bole tree","Live",14.5,130,"noChange",10.1,NA,NA,NA,5,4.5,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0001-9521-413X","0000-0002-2759-254X",NA,"8da4a1c8-926c-4f69-84d5-e2e454d25286","ABBY_073.basePlot.vst","2017-09-18","vst_ABBY_2017","D16","ABBY","ABBY_073",39,NA,59,9.9,239.5,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","Eolsen@battelleecology.org","vschmitt@battelleecology.org",NA,1,4.75,2020-09-25,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_073_vst_ABBY_2020","80f00bfb-76b5-448e-b0a5-bd28fb04583d","ABBY_073.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762944,-122.324601,"WGS84",20.1,552520.56,5067931.28,"10N",336.5,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","23 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,10,"noneSelected",800,40,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_073_vst_ABBY_2020"
"191","PSMEM","ABBY_063","NEON.PLA.D16.ABBY.00431",1,"ok","single bole tree","Dead, broken bole",104.4,130,"noChange",1.9,NA,1.9,93,0.9,0.9,"Full sun","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cause of death unknown","0000-0003-2593-761X","0000-0001-8510-4041",NA,"344542f2-dfd8-414d-ab9e-af089a18dc3f","ABBY_063.basePlot.vst","2015-07-23","vst_ABBY_2015","D16","ABBY","ABBY_063",39,NA,39,26.2,45.4,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","krian@neoninc.org","kzias@field-ops.org",NA,0,0.9,2020-09-26,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_063_vst_ABBY_2020","c78fb7f0-87a1-4081-b325-ce1ef95399df","ABBY_063.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.760513,-122.330039,"WGS84",20.1,552099.96,5067657.64,"10N",362.2,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"nested WST reduced to 100 m^2 per RITM0027653. Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_063_vst_ABBY_2020"
"192","PSMEM","ABBY_061","NEON.PLA.D16.ABBY.00948",NA,"ok","single bole tree","Live",16.4,130,"noChange",11.1,NA,NA,NA,5.4,4.8,"Partially shaded","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0003-2593-761X","0000-0002-0205-7735",NA,"38d3fe7c-dee4-4f1d-ae17-89bd40636f28","ABBY_061.basePlot.vst","2016-08-16","vst_ABBY_2016","D16","ABBY","ABBY_061",39,4,49,8.6,38.9,"","","","NEON.DOC.000987vE","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","jzemaitis@neoninc.org","bgorzek@field-ops.org",NA,1,5.1,2020-09-23,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_061_vst_ABBY_2020","11747686-bb34-4a45-8b5c-ce1766d6d657","ABBY_061.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762451,-122.331158,"WGS84",20.1,552011.14,5067872.22,"10N",362.8,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","21 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,100,"noneSelected",800,400,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_061_vst_ABBY_2020"
"193","PSMEM","ABBY_073","NEON.PLA.D16.ABBY.09086",1,"ok","single bole tree","Live",11.2,130,"noChange",8,NA,NA,NA,3.4,3.3,"Full sun","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0000-0001-9713-5304","0000-0002-7203-5072",NA,"0bfd95ce-d498-421f-a8c7-8a66b9aab387","ABBY_073.basePlot.vst","2020-09-25","vst_ABBY_2020","D16","ABBY","ABBY_073",23,NA,41,8.6,111.9,"map and tag","","","NEON.DOC.000987vJ","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,NA,NA,"","","0000-0002-7203-5072","0000-0001-9713-5304",NA,1,3.35,2020-09-25,"Pseudotsuga menziesii var. menziesii","mh",NA,"PSMEM","","Douglas-fir","Pseudotsuga menziesii var. menziesii",5,"jenkins2003","USA",1,0.56,-2.48,2.4835,0.360458,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABBY_073_vst_ABBY_2020","80f00bfb-76b5-448e-b0a5-bd28fb04583d","ABBY_073.basePlot.vst",2020-08-26,"D16","ABBY","tower","evergreenForest",45.762944,-122.324601,"WGS84",20.1,552520.56,5067931.28,"10N",336.5,0.1,"OK","vst_ABBY_2020","towerSubset","allGrowthForms","23 | 39","NEON.DOC.000987vJ","Y","Y","Y","Y","presentInAll","Y","presentInAll","N",NA,10,"noneSelected",800,40,800,"Ferns present but not sampled AY20.",2021,"neon_abby2021","ABBY_073_vst_ABBY_2020"
